Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22
Model:,LI-7810,,,,,,,,,,,,,,,,,,,,
SN:,TG10-01593,,,,,,,,,,,,,,,,,,,,
Software Version:,2.3.8,,,,,,,,,,,,,,,,,,,,
Timestamp:,2023-07-06 12:50:04,,,,,,,,,,,,,,,,,,,,
Timezone:,US/Eastern,,,,,,,,,,,,,,,,,,,,
DATAH,SECONDS,NANOSECONDS,NDX,DIAG,REMARK,DATE,TIME,H2O,CO2,CH4,CAVITY_P,CAVITY_T,LASER_PHASE_P,LASER_T,RESIDUAL,RING_DOWN_TIME,THERMAL_ENCLOSURE_T,PHASE_ERROR,LASER_T_SHIFT,INPUT_VOLTAGE,CHK
DATAU,secs,nsecs,index,diag,,date,time,ppm,ppm,ppb,kPa,°C,kPa,°C,,µsecs,°C,counts,°C,V,CHK
DATA,1688662347,34105062,581,256,,2023-07-06,12:52:27,nan,nan,nan,101.376,27.7233,101.024,37.4037,0,0,27.9288,-16000,0,16.2016, 80
DATA,1688662348,34105062,585,256,,2023-07-06,12:52:28,nan,nan,nan,101.375,27.7405,101.023,37.4037,0,0,27.9503,-16000,0,16.2012, 71
DATA,1688662349,34105062,589,256,,2023-07-06,12:52:29,nan,nan,nan,101.376,27.7576,101.023,37.4037,0,0,27.9713,-16000,0,16.2008, 95
DATA,1688662350,34105062,593,256,,2023-07-06,12:52:30,nan,nan,nan,101.376,27.7755,101.023,37.4037,0,0,27.9922,-16000,0,16.2,179
DATA,1688662351,34105062,597,256,,2023-07-06,12:52:31,nan,nan,nan,101.374,27.7925,101.023,37.4037,0,0,28.0132,-16000,0,16.1992, 74
DATA,1688662352,33778905,601,256,,2023-07-06,12:52:32,nan,nan,nan,101.375,27.8098,101.024,37.4037,0,0,28.0342,-16000,0,16.1988, 95
DATA,1688662353,33778905,605,256,,2023-07-06,12:52:33,nan,nan,nan,101.376,27.8268,101.023,37.4037,0,0,28.055,-16000,0,16.1977, 51
DATA,1688662354,33778905,609,256,,2023-07-06,12:52:34,nan,nan,nan,101.376,27.844,101.024,37.4037,0,0,28.0758,-16000,0,16.1977, 60
DATA,1688662355,33778905,613,256,,2023-07-06,12:52:35,nan,nan,nan,101.376,27.8594,101.023,37.4037,0,0,28.095,-16000,0,16.1969, 61
DATA,1688662356,33778905,617,256,,2023-07-06,12:52:36,nan,nan,nan,101.376,27.8765,101.023,37.4037,0,0,28.1168,-16000,0,16.1961,109
DATA,1688662357,33778905,621,256,,2023-07-06,12:52:37,nan,nan,nan,101.376,27.8937,101.023,37.4037,0,0,28.1376,-16000,0,16.1957,113
DATA,1688662358,33778905,625,256,,2023-07-06,12:52:38,nan,nan,nan,101.376,27.9109,101.023,37.4037,0,0,28.1585,-16000,0,16.1953,109
DATA,1688662359,33778905,629,256,,2023-07-06,12:52:39,nan,nan,nan,101.376,27.928,101.023,37.4037,0,0,28.1793,-16000,0,16.1945, 69
DATA,1688662360,33472061,633,256,,2023-07-06,12:52:40,nan,nan,nan,101.376,27.9458,101.023,37.4037,0,0,28.2001,-16000,0,16.1941, 66
DATA,1688662361,33472061,637,256,,2023-07-06,12:52:41,nan,nan,nan,101.377,27.9629,101.023,37.4037,0,0,28.2209,-16000,0,16.1937, 88
DATA,1688662362,33472061,641,256,,2023-07-06,12:52:42,nan,nan,nan,101.375,27.9799,101.021,37.4037,0,0,28.2417,-16000,0,16.1933, 86
DATA,1688662363,33472061,645,256,,2023-07-06,12:52:43,nan,nan,nan,101.375,27.9969,101.021,37.4037,0,0,28.2624,-16000,0,16.1929, 96
DATA,1688662364,33472061,649,256,,2023-07-06,12:52:44,nan,nan,nan,101.376,28.0128,101.022,37.4037,0,0,28.2822,-16000,0,16.1918, 81
DATA,1688662365,33472061,653,256,,2023-07-06,12:52:45,nan,nan,nan,101.376,28.03,101.021,37.4037,0,0,28.303,-16000,0,16.1906,170
DATA,1688662366,33472061,657,256,,2023-07-06,12:52:46,nan,nan,nan,101.374,28.0469,101.019,37.4037,0,0,28.3238,-16000,0,16.1902, 91
DATA,1688662367,33160924,661,256,,2023-07-06,12:52:47,nan,nan,nan,101.373,28.0641,101.018,37.4037,0,0,28.3444,-16000,0,16.1898, 93
DATA,1688662368,33160924,665,256,,2023-07-06,12:52:48,nan,nan,nan,101.372,28.0814,101.018,37.4037,0,0,28.3649,-16000,0,16.1894,103
DATA,1688662369,33160924,669,256,,2023-07-06,12:52:49,nan,nan,nan,101.373,28.0985,101.018,37.4037,0,0,28.3858,-16000,0,16.1886,122
DATA,1688662370,33160924,673,256,,2023-07-06,12:52:50,nan,nan,nan,101.373,28.1162,101.018,37.4037,0,0,28.4064,-16000,0,16.1882, 75
DATA,1688662371,33160924,677,256,,2023-07-06,12:52:51,nan,nan,nan,101.372,28.1332,101.017,37.4037,0,0,28.4269,-16000,0,16.1875, 87
DATA,1688662372,33160924,681,256,,2023-07-06,12:52:52,nan,nan,nan,101.372,28.149,101.017,37.4037,0,0,28.4467,-16000,0,16.1867, 42
DATA,1688662373,33160924,685,256,,2023-07-06,12:52:53,nan,nan,nan,101.372,28.1661,101.017,37.4037,0,0,28.4675,-16000,0,16.1863, 93
DATA,1688662374,33160924,689,256,,2023-07-06,12:52:54,nan,nan,nan,101.372,28.1832,101.017,37.4037,0,0,28.4884,-16000,0,16.1863,101
DATA,1688662375,32838106,693,256,,2023-07-06,12:52:55,nan,nan,nan,101.372,28.2004,101.016,37.4037,0,0,28.5088,-16000,0,16.1855, 90
DATA,1688662376,32838106,697,256,,2023-07-06,12:52:56,nan,nan,nan,101.372,28.2174,101.016,37.4037,0,0,28.5296,-16000,0,16.1851,101
DATA,1688662377,32838106,701,256,,2023-07-06,12:52:57,nan,nan,nan,101.37,28.2346,101.014,37.4037,0,0,28.55,-16000,0,16.1847,191
DATA,1688662378,32838106,705,256,,2023-07-06,12:52:58,nan,nan,nan,101.369,28.2516,101.014,37.4037,0,0,28.5708,-16000,0,16.1843, 98
DATA,1688662379,32838106,709,256,,2023-07-06,12:52:59,nan,nan,nan,101.37,28.2691,101.014,37.4037,0,0,28.5912,-16000,0,16.1839, 54
DATA,1688662380,32838106,713,256,,2023-07-06,12:53:00,nan,nan,nan,101.37,28.2863,101.015,37.4037,0,0,28.6115,-16000,0,16.1827, 23
DATA,1688662381,32838106,717,256,,2023-07-06,12:53:01,nan,nan,nan,101.371,28.3025,101.015,37.4037,0,0,28.6316,-16000,0,16.1824, 69
DATA,1688662382,32529115,721,256,,2023-07-06,12:53:02,nan,nan,nan,101.371,28.3196,101.015,37.4037,0,0,28.652,-16000,0,16.1824, 21
DATA,1688662383,32529115,725,256,,2023-07-06,12:53:03,nan,nan,nan,101.371,28.337,101.015,37.4037,0,0,28.6724,-16000,0,16.1812, 24
DATA,1688662384,32529115,729,256,,2023-07-06,12:53:04,nan,nan,nan,101.372,28.354,101.015,37.4037,0,0,28.6932,-16000,0,16.1808, 36
DATA,1688662385,32529115,733,256,,2023-07-06,12:53:05,nan,nan,nan,101.371,28.3713,101.014,37.4037,0,0,28.7138,-16000,0,16.1804, 76
DATA,1688662386,32529115,737,256,,2023-07-06,12:53:06,nan,nan,nan,101.372,28.3884,101.015,37.4037,0,0,28.734,-16000,0,16.18,196
DATA,1688662387,32529115,741,256,,2023-07-06,12:53:07,nan,nan,nan,101.372,28.4054,101.016,37.4037,0,0,28.7548,-16000,0,16.1792, 92
DATA,1688662388,32529115,745,256,,2023-07-06,12:53:08,nan,nan,nan,101.373,28.4228,101.016,37.4037,0,0,28.7753,-16000,0,16.1788,105
DATA,1688662389,32529115,749,256,,2023-07-06,12:53:09,nan,nan,nan,101.375,28.4388,101.018,37.4037,0,0,28.7946,-16000,0,16.1784,122
DATA,1688662390,32207965,753,256,,2023-07-06,12:53:10,nan,nan,nan,101.376,28.4569,101.021,37.4037,0,0,28.815,-16000,0,16.1776, 44
DATA,1688662391,32207965,757,256,,2023-07-06,12:53:11,nan,nan,nan,101.376,28.4739,101.02,37.4037,0,0,28.8357,-16000,0,16.1776, 57
DATA,1688662392,32207965,761,256,,2023-07-06,12:53:12,nan,nan,nan,101.376,28.4909,101.018,37.4037,0,0,28.856,-16000,0,16.1773, 53
DATA,1688662393,32207965,765,256,,2023-07-06,12:53:13,nan,nan,nan,101.377,28.5083,101.02,37.4037,0,0,28.8764,-16000,0,16.1769, 58
DATA,1688662394,32207965,769,256,,2023-07-06,12:53:14,nan,nan,nan,101.378,28.5256,101.021,37.4037,0,0,28.8966,-16000,0,16.1765,116
DATA,1688662395,32207965,773,256,,2023-07-06,12:53:15,nan,nan,nan,101.378,28.5428,101.021,37.4037,0,0,28.917,-16000,0,16.1761, 50
DATA,1688662396,32207965,777,256,,2023-07-06,12:53:16,nan,nan,nan,101.378,28.5601,101.02,37.4037,0,0,28.9374,-16000,0,16.1757, 59
DATA,1688662397,31893968,781,256,,2023-07-06,12:53:17,nan,nan,nan,101.376,28.5766,101.018,37.4037,0,0,28.9578,-16000,0,16.1745,137
DATA,1688662398,31893968,785,256,,2023-07-06,12:53:18,nan,nan,nan,101.375,28.5931,101.017,37.4037,0,0,28.9775,-16000,0,16.1745,134
DATA,1688662399,31893968,789,256,,2023-07-06,12:53:19,nan,nan,nan,101.377,28.6107,101.018,37.4037,0,0,28.9977,-16000,0,16.1733,140
DATA,1688662400,31893968,793,256,,2023-07-06,12:53:20,nan,nan,nan,101.376,28.6283,101.019,37.4037,0,0,29.0179,-16000,0,16.1729,106
DATA,1688662401,31893968,797,256,,2023-07-06,12:53:21,nan,nan,nan,101.378,28.6459,101.02,37.4037,0,0,29.0383,-16000,0,16.1729, 60
DATA,1688662402,31893968,801,256,,2023-07-06,12:53:22,nan,nan,nan,101.377,28.6629,101.018,37.4037,0,0,29.0585,-16000,0,16.1725,101
DATA,1688662403,31893968,805,256,,2023-07-06,12:53:23,nan,nan,nan,101.379,28.6802,101.022,37.4037,0,0,29.0789,-16000,0,16.1718,105
DATA,1688662404,31893968,809,256,,2023-07-06,12:53:24,nan,nan,nan,101.378,28.6975,101.019,37.4037,0,0,29.0991,-16000,0,16.1714,118
DATA,1688662405,31572103,813,256,,2023-07-06,12:53:25,nan,nan,nan,101.378,28.7149,101.019,37.4037,0,0,29.12,-16000,0,16.171,176
DATA,1688662406,31572103,817,256,,2023-07-06,12:53:26,nan,nan,nan,101.378,28.7307,101.019,37.4037,0,0,29.1387,-16000,0,16.169, 41
DATA,1688662407,31572103,821,256,,2023-07-06,12:53:27,nan,nan,nan,101.378,28.7479,101.019,37.4037,0,0,29.159,-16000,0,16.1698, 52
DATA,1688662408,31572103,825,256,,2023-07-06,12:53:28,nan,nan,nan,101.378,28.7651,101.02,37.4037,0,0,29.1791,-16000,0,16.1698, 45
DATA,1688662409,31572103,829,256,,2023-07-06,12:53:29,nan,nan,nan,101.378,28.7831,101.019,37.4037,0,0,29.1993,-16000,0,16.1694,107
DATA,1688662410,31572103,833,256,,2023-07-06,12:53:30,nan,nan,nan,101.378,28.8005,101.018,37.4037,0,0,29.2195,-16000,0,16.169, 22
DATA,1688662411,31572103,837,256,,2023-07-06,12:53:31,nan,nan,nan,101.377,28.8181,101.018,37.4037,0,0,29.2398,-16000,0,16.1686, 90
DATA,1688662412,31260013,841,256,,2023-07-06,12:53:32,nan,nan,nan,101.376,28.8354,101.017,37.4037,0,0,29.2602,-16000,0,16.1686, 69
DATA,1688662413,31260013,845,256,,2023-07-06,12:53:33,nan,nan,nan,101.376,28.8527,101.017,37.4037,0,0,29.2805,-16000,0,16.1682, 78
DATA,1688662414,31260013,849,256,,2023-07-06,12:53:34,nan,nan,nan,101.376,28.8693,101.018,37.4037,0,0,29.3005,-16000,0,16.1671, 80
DATA,1688662415,31260013,853,256,,2023-07-06,12:53:35,nan,nan,nan,101.375,28.8859,101.017,37.4037,0,0,29.3197,-16000,0,16.1667, 96
DATA,1688662416,31260013,857,256,,2023-07-06,12:53:36,nan,nan,nan,101.375,28.9035,101.017,37.4037,0,0,29.3397,-16000,0,16.1667, 91
DATA,1688662417,31260013,861,256,,2023-07-06,12:53:37,nan,nan,nan,101.375,28.9206,101.016,37.4037,0,0,29.3601,-16000,0,16.1659, 76
DATA,1688662418,31260013,865,256,,2023-07-06,12:53:38,nan,nan,nan,101.375,28.9379,101.015,37.4037,0,0,29.3803,-16000,0,16.1655, 92
DATA,1688662419,31260013,869,256,,2023-07-06,12:53:39,nan,nan,nan,101.375,28.9563,101.014,37.4037,0,0,29.4004,-16000,0,16.1647, 87
DATA,1688662420,30936956,873,256,,2023-07-06,12:53:40,nan,nan,nan,101.373,28.9735,101.014,37.4037,0,0,29.4204,-16000,0,16.1647, 92
DATA,1688662421,30936956,877,256,,2023-07-06,12:53:41,nan,nan,nan,101.373,28.991,101.012,37.4037,0,0,29.4404,-16000,0,16.1643, 41
DATA,1688662422,30936956,881,256,,2023-07-06,12:53:42,nan,nan,nan,101.37,29.0077,101.011,37.4037,0,0,29.4603,-16000,0,16.1631, 28
DATA,1688662423,30936956,885,256,,2023-07-06,12:53:43,nan,nan,nan,101.371,29.0245,101.01,37.4037,0,0,29.4798,-16000,0,16.1627, 51
DATA,1688662424,30936956,889,256,,2023-07-06,12:53:44,nan,nan,nan,101.37,29.0418,101.009,37.4037,0,0,29.4996,-16000,0,16.1627, 66
DATA,1688662425,30936956,893,256,,2023-07-06,12:53:45,nan,nan,nan,101.367,29.0592,101.008,37.4037,0,0,29.5199,-16000,0,16.1623,111
DATA,1688662426,30936956,897,256,,2023-07-06,12:53:46,nan,nan,nan,101.369,29.0767,101.009,37.4037,0,0,29.5399,-16000,0,16.162, 75
DATA,1688662427,30622959,901,256,,2023-07-06,12:53:47,nan,nan,nan,101.37,29.094,101.01,37.4037,0,0,29.5599,-16000,0,16.1616,202
DATA,1688662428,30622959,905,256,,2023-07-06,12:53:48,nan,nan,nan,101.37,29.1117,101.01,37.4037,0,0,29.5801,-16000,0,16.1612,235
DATA,1688662429,30622959,909,256,,2023-07-06,12:53:49,nan,nan,nan,101.371,29.1296,101.01,37.4037,0,0,29.5999,-16000,0,16.1608, 65
DATA,1688662430,30622959,913,256,,2023-07-06,12:53:50,nan,nan,nan,101.372,29.1469,101.011,37.4037,0,0,29.6206,-16000,0,16.1608, 78
DATA,1688662431,30622959,917,256,,2023-07-06,12:53:51,nan,nan,nan,101.372,29.1636,101.01,37.4037,0,0,29.64,-16000,0,16.1596,193
DATA,1688662432,30622959,921,256,,2023-07-06,12:53:52,nan,nan,nan,101.371,29.1805,101.009,37.4037,0,0,29.6592,-16000,0,16.1588, 96
DATA,1688662433,30622959,925,256,,2023-07-06,12:53:53,nan,nan,nan,101.37,29.198,101.009,37.4037,0,0,29.6792,-16000,0,16.1584,  7
DATA,1688662434,30622959,929,256,,2023-07-06,12:53:54,nan,nan,nan,101.371,29.2155,101.009,37.4037,0,0,29.699,-16000,0,16.158,  5
DATA,1688662435,30301094,933,256,,2023-07-06,12:53:55,nan,nan,nan,101.371,29.2329,101.01,37.4037,0,0,29.719,-16000,0,16.1576,235
DATA,1688662436,30301094,937,256,,2023-07-06,12:53:56,nan,nan,nan,101.371,29.2505,101.01,37.4037,0,0,29.7389,-16000,0,16.1557, 38
DATA,1688662437,30301094,941,256,,2023-07-06,12:53:57,nan,nan,nan,101.371,29.2679,101.009,37.4037,0,0,29.7588,-16000,0,16.1569,107
DATA,1688662438,30301094,945,256,,2023-07-06,12:53:58,nan,nan,nan,101.372,29.2861,101.009,37.4037,0,0,29.7787,-16000,0,16.1565,104
DATA,1688662439,30301094,949,256,,2023-07-06,12:53:59,nan,nan,nan,101.371,29.3032,101.009,37.4037,0,0,29.7987,-16000,0,16.1553, 99
DATA,1688662440,30301094,953,256,,2023-07-06,12:54:00,nan,nan,nan,101.371,29.3199,101.009,37.4037,0,0,29.8177,-16000,0,16.1553, 79
DATA,1688662441,30301094,957,256,,2023-07-06,12:54:01,nan,nan,nan,101.371,29.3373,101.009,37.4037,0,0,29.8378,-16000,0,16.1549, 87
DATA,1688662442,29987096,961,256,,2023-07-06,12:54:02,nan,nan,nan,101.371,29.3547,101.008,37.4037,0,0,29.8578,-16000,0,16.1545,114
DATA,1688662443,29987096,965,256,,2023-07-06,12:54:03,nan,nan,nan,101.37,29.3726,101.008,37.4037,0,0,29.8776,-16000,0,16.1541, 66
DATA,1688662444,29987096,969,256,,2023-07-06,12:54:04,nan,nan,nan,101.369,29.3899,101.007,37.4037,0,0,29.8974,-16000,0,16.1537,143
DATA,1688662445,29987096,973,256,,2023-07-06,12:54:05,nan,nan,nan,101.369,29.4075,101.007,37.4037,0,0,29.9173,-16000,0,16.1537,119
DATA,1688662446,29987096,977,256,,2023-07-06,12:54:06,nan,nan,nan,101.369,29.4252,101.007,37.4037,0,0,29.9371,-16000,0,16.1533,118
DATA,1688662447,29987096,981,256,,2023-07-06,12:54:07,nan,nan,nan,101.372,29.4426,101.008,37.4037,0,0,29.9572,-16000,0,16.1529,121
DATA,1688662448,29987096,985,256,,2023-07-06,12:54:08,nan,nan,nan,101.369,29.4601,101.007,37.4037,0,0,29.9768,-16000,0,16.1518,132
DATA,1688662449,29987096,989,256,,2023-07-06,12:54:09,nan,nan,nan,101.37,29.477,101.007,37.4037,0,0,29.9956,-16000,0,16.1514, 36
DATA,1688662450,29664039,993,256,,2023-07-06,12:54:10,nan,nan,nan,101.371,29.4945,101.007,37.4037,0,0,30.0156,-16000,0,16.1506, 81
DATA,1688662451,29664039,997,256,,2023-07-06,12:54:11,nan,nan,nan,101.37,29.5122,101.007,37.4037,0,0,30.0352,-16000,0,16.1502, 20
DATA,1688662452,29664039,1001,256,,2023-07-06,12:54:12,nan,nan,nan,101.37,29.5298,101.008,37.4037,0,0,30.0551,-16000,0,16.1502, 63
DATA,1688662453,29664039,1005,256,,2023-07-06,12:54:13,nan,nan,nan,101.372,29.5473,101.007,37.4037,0,0,30.0749,-16000,0,16.1498,136
DATA,1688662454,29664039,1009,256,,2023-07-06,12:54:14,nan,nan,nan,101.371,29.565,101.007,37.4037,0,0,30.0945,-16000,0,16.149, 32
DATA,1688662455,29664039,1013,256,,2023-07-06,12:54:15,nan,nan,nan,101.372,29.5825,101.007,37.4037,0,0,30.1143,-16000,0,16.149, 73
DATA,1688662456,29664039,1017,256,,2023-07-06,12:54:16,nan,nan,nan,101.37,29.5994,101.007,37.4037,0,0,30.1339,-16000,0,16.1482, 92
DATA,1688662457,29347896,1021,256,,2023-07-06,12:54:17,nan,nan,nan,101.371,29.6166,101.006,37.4037,0,0,30.1529,-16000,0,16.1474,140
DATA,1688662458,29347896,1025,256,,2023-07-06,12:54:18,nan,nan,nan,101.371,29.635,101.005,37.4037,0,0,30.1726,-16000,0,16.147, 39
DATA,1688662459,29347896,1029,256,,2023-07-06,12:54:19,nan,nan,nan,101.37,29.6523,101.006,37.4037,0,0,30.1924,-16000,0,16.1467,101
DATA,1688662460,29347896,1033,256,,2023-07-06,12:54:20,nan,nan,nan,101.37,29.6699,101.005,37.4037,0,0,30.212,-16000,0,16.1467, 34
DATA,1688662461,29347896,1037,256,,2023-07-06,12:54:21,nan,nan,nan,101.37,29.6875,101.005,37.4037,0,0,30.2319,-16000,0,16.1463, 90
DATA,1688662462,29347896,1041,256,,2023-07-06,12:54:22,nan,nan,nan,101.37,29.7054,101.005,37.4037,0,0,30.2515,-16000,0,16.1463, 75
DATA,1688662463,29347896,1045,256,,2023-07-06,12:54:23,nan,nan,nan,101.372,29.7229,101.006,37.4037,0,0,30.2711,-16000,0,16.1459,139
DATA,1688662464,29347896,1049,256,,2023-07-06,12:54:24,nan,nan,nan,101.37,29.7407,101.005,37.4037,0,0,30.291,-16000,0,16.1455, 41
DATA,1688662465,29022932,1053,256,,2023-07-06,12:54:25,nan,nan,nan,101.369,29.7568,101.004,37.4037,0,0,30.3097,-16000,0,16.1447,138
DATA,1688662466,29022932,1057,256,,2023-07-06,12:54:26,nan,nan,nan,101.369,29.7745,101.003,37.4037,0,0,30.3292,-16000,0,16.1439,138
DATA,1688662467,29022932,1061,256,,2023-07-06,12:54:27,nan,nan,nan,101.369,29.7926,101.003,37.4037,0,0,30.3488,-16000,0,16.1435,139
DATA,1688662468,29022932,1065,256,,2023-07-06,12:54:28,nan,nan,nan,101.369,29.8108,101.004,37.4037,0,0,30.3684,-16000,0,16.1431,133
DATA,1688662469,29022932,1069,256,,2023-07-06,12:54:29,nan,nan,nan,101.369,29.8285,101.003,37.4037,0,0,30.3882,-16000,0,16.1427,149
DATA,1688662470,29022932,1073,256,,2023-07-06,12:54:30,nan,nan,nan,101.369,29.846,101.002,37.4037,0,0,30.4078,-16000,0,16.1427, 72
DATA,1688662471,29022932,1077,256,,2023-07-06,12:54:31,nan,nan,nan,101.367,29.8638,101.001,37.4037,0,0,30.4273,-16000,0,16.1423,123
DATA,1688662472,28709888,1081,256,,2023-07-06,12:54:32,nan,nan,nan,101.367,29.8813,101.002,37.4037,0,0,30.4469,-16000,0,16.1416,146
DATA,1688662473,28709888,1085,256,,2023-07-06,12:54:33,nan,nan,nan,101.367,29.8983,101.001,37.4037,0,0,30.4663,-16000,0,16.1412,151
DATA,1688662474,28709888,1089,256,,2023-07-06,12:54:34,nan,nan,nan,101.369,29.9155,101.002,37.4037,0,0,30.4853,-16000,0,16.1408,158
DATA,1688662475,28709888,1093,256,,2023-07-06,12:54:35,nan,nan,nan,101.368,29.933,101.001,37.4037,0,0,30.505,-16000,0,16.1408, 42
DATA,1688662476,28709888,1097,256,,2023-07-06,12:54:36,nan,nan,nan,101.368,29.9512,101.001,37.4037,0,0,30.5246,-16000,0,16.14, 49
DATA,1688662477,28709888,1101,256,,2023-07-06,12:54:37,nan,nan,nan,101.368,29.9695,101.001,37.4037,0,0,30.5443,-16000,0,16.14, 48
DATA,1688662478,28709888,1105,256,,2023-07-06,12:54:38,nan,nan,nan,101.367,29.9871,101.002,37.4037,0,0,30.5639,-16000,0,16.14, 57
DATA,1688662479,28709888,1109,256,,2023-07-06,12:54:39,nan,nan,nan,101.367,30.0046,101.001,37.4037,0,0,30.5835,-16000,0,16.1396,147
DATA,1688662480,28392076,1113,256,,2023-07-06,12:54:40,nan,nan,nan,101.369,30.0226,101.002,37.4037,0,0,30.6029,-16000,0,16.1392,108
DATA,1688662481,28392076,1117,256,,2023-07-06,12:54:41,nan,nan,nan,101.367,30.0403,101,37.4037,0,0,30.6226,-16000,0,16.1388,177
DATA,1688662482,28392076,1121,256,,2023-07-06,12:54:42,nan,nan,nan,101.367,30.0565,101,37.4037,0,0,30.641,-16000,0,16.1384,126
DATA,1688662483,28392076,1125,256,,2023-07-06,12:54:43,nan,nan,nan,101.367,30.0741,101,37.4037,0,0,30.6604,-16000,0,16.1372,178
DATA,1688662484,28392076,1129,256,,2023-07-06,12:54:44,nan,nan,nan,101.368,30.0919,101,37.4037,0,0,30.68,-16000,0,16.1372, 94
DATA,1688662485,28392076,1133,256,,2023-07-06,12:54:45,nan,nan,nan,101.367,30.1097,101,37.4037,0,0,30.6995,-16000,0,16.1368,204
DATA,1688662486,28392076,1137,256,,2023-07-06,12:54:46,nan,nan,nan,101.367,30.128,100.998,37.4037,0,0,30.7189,-16000,0,16.1361,104
DATA,1688662487,28073072,1141,256,,2023-07-06,12:54:47,nan,nan,nan,101.366,30.1458,100.997,37.4037,0,0,30.7385,-16000,0,16.1361,144
DATA,1688662488,28073072,1145,256,,2023-07-06,12:54:48,nan,nan,nan,101.366,30.1638,100.996,37.4037,0,0,30.7579,-16000,0,16.1357,159
DATA,1688662489,28073072,1149,256,,2023-07-06,12:54:49,nan,nan,nan,101.366,30.1816,100.997,37.4037,0,0,30.7773,-16000,0,16.1349,161
DATA,1688662490,28073072,1153,256,,2023-07-06,12:54:50,nan,nan,nan,101.367,30.1986,100.998,37.4037,0,0,30.7965,-16000,0,16.1349,153
DATA,1688662491,28073072,1157,256,,2023-07-06,12:54:51,nan,nan,nan,101.367,30.2156,100.998,37.4037,0,0,30.8156,-16000,0,16.1349,142
DATA,1688662492,28073072,1161,256,,2023-07-06,12:54:52,nan,nan,nan,101.368,30.2334,100.998,37.4037,0,0,30.8346,-16000,0,16.1345,135
DATA,1688662493,28073072,1165,256,,2023-07-06,12:54:53,nan,nan,nan,101.368,30.2512,101,37.4037,0,0,30.854,-16000,0,16.1337,129
DATA,1688662494,28073072,1169,256,,2023-07-06,12:54:54,nan,nan,nan,101.368,30.2692,101,37.4037,0,0,30.8735,-16000,0,16.1337,198
DATA,1688662495,27744054,1173,256,,2023-07-06,12:54:55,nan,nan,nan,101.369,30.2871,101,37.4037,0,0,30.8929,-16000,0,16.1337,204
DATA,1688662496,27744054,1177,256,,2023-07-06,12:54:56,nan,nan,nan,101.366,30.3054,100.997,37.4037,0,0,30.9125,-16000,0,16.1333,144
DATA,1688662497,27744054,1181,256,,2023-07-06,12:54:57,nan,nan,nan,101.366,30.3232,100.998,37.4037,0,0,30.9319,-16000,0,16.1329,150
DATA,1688662498,27744054,1185,256,,2023-07-06,12:54:58,nan,nan,nan,101.367,30.341,100.997,37.4037,0,0,30.9512,-16000,0,16.1329,101
DATA,1688662499,27744054,1189,256,,2023-07-06,12:54:59,nan,nan,nan,101.368,30.3573,100.998,37.4037,0,0,30.9696,-16000,0,16.1321,172
DATA,1688662500,27744054,1193,256,,2023-07-06,12:55:00,nan,nan,nan,101.366,30.3751,100.997,37.4037,0,0,30.9888,-16000,0,16.1317,140
DATA,1688662501,27744054,1197,256,,2023-07-06,12:55:01,nan,nan,nan,101.366,30.3931,100.996,37.4037,0,0,31.0084,-16000,0,16.131, 70
DATA,1688662502,27431964,1201,256,,2023-07-06,12:55:02,nan,nan,nan,101.366,30.411,100.996,37.4037,0,0,31.0276,-16000,0,16.1306, 59
DATA,1688662503,27431964,1205,256,,2023-07-06,12:55:03,nan,nan,nan,101.367,30.4288,100.996,37.4037,0,0,31.047,-16000,0,16.1306, 78
DATA,1688662504,27431964,1209,256,,2023-07-06,12:55:04,nan,nan,nan,101.365,30.4464,100.996,37.4037,0,0,31.0662,-16000,0,16.1302,125
DATA,1688662505,27431964,1213,256,,2023-07-06,12:55:05,nan,nan,nan,101.365,30.4652,100.996,37.4037,0,0,31.0855,-16000,0,16.1298,139
DATA,1688662506,27431964,1217,256,,2023-07-06,12:55:06,nan,nan,nan,101.365,30.4831,100.996,37.4037,0,0,31.1051,-16000,0,16.1294,129
DATA,1688662507,27431964,1221,256,,2023-07-06,12:55:07,nan,nan,nan,101.367,30.4996,100.996,37.4037,0,0,31.1228,-16000,0,16.129, 94
DATA,1688662508,27431964,1225,256,,2023-07-06,12:55:08,nan,nan,nan,101.367,30.5174,100.997,37.4037,0,0,31.1427,-16000,0,16.1286,144
DATA,1688662509,27431964,1229,256,,2023-07-06,12:55:09,nan,nan,nan,101.366,30.5353,100.996,37.4037,0,0,31.1622,-16000,0,16.1282,140
DATA,1688662510,27102947,1233,256,,2023-07-06,12:55:10,nan,nan,nan,101.367,30.5533,100.996,37.4037,0,0,31.1812,-16000,0,16.1282,117
DATA,1688662511,27102947,1237,256,,2023-07-06,12:55:11,nan,nan,nan,101.367,30.5711,100.996,37.4037,0,0,31.2006,-16000,0,16.1278,122
DATA,1688662512,27102947,1241,256,,2023-07-06,12:55:12,nan,nan,nan,101.367,30.5888,100.997,37.4037,0,0,31.2198,-16000,0,16.1278,147
DATA,1688662513,27102947,1245,256,,2023-07-06,12:55:13,nan,nan,nan,101.367,30.6066,100.995,37.4037,0,0,31.2391,-16000,0,16.1274,131
